Time	position_x	position_y
0.001	13.024	1471.176
0.001	13.025	1471.148
0.001	13.026	1471.120
0.001	13.027	1471.093
0.001	13.028	1471.065
0.001	13.029	1471.037
0.001	13.030	1471.010
0.001	13.031	1470.982
0.001	13.032	1470.954
0.001	13.033	1470.927
0.001	13.034	1470.899
0.001	13.035	1470.871
0.001	13.036	1470.843
0.001	13.037	1470.816
0.001	13.038	1470.788
0.001	13.039	1470.760
0.001	13.040	1470.732
0.001	13.041	1470.704
0.001	13.042	1470.677
0.001	13.043	1470.649
0.001	13.044	1470.621
0.001	13.045	1470.593
0.001	13.046	1470.565
0.001	13.047	1470.537
0.001	13.048	1470.510
0.001	13.049	1470.482
0.001	13.050	1470.454
0.001	13.051	1470.426
0.001	13.052	1470.398
0.001	13.053	1470.370
0.001	13.054	1470.342
0.001	13.055	1470.314
0.001	13.056	1470.286
0.001	13.057	1470.258
0.001	13.058	1470.230
0.001	13.059	1470.202
0.001	13.060	1470.174
0.001	13.061	1470.146
0.001	13.062	1470.118
0.001	13.063	1470.090
0.001	13.064	1470.062
0.001	13.065	1470.034
0.001	13.066	1470.006
0.001	13.067	1469.978
0.001	13.068	1469.950
0.001	13.069	1469.922
0.001	13.070	1469.894
0.001	13.071	1469.866
0.001	13.072	1469.838
0.001	13.073	1469.810
0.001	13.074	1469.782
0.001	13.075	1469.753
0.001	13.076	1469.725
0.001	13.077	1469.697
0.001	13.078	1469.669
0.001	13.079	1469.641
0.001	13.080	1469.613
0.001	13.081	1469.584
0.001	13.082	1469.556
0.001	13.083	1469.528
0.001	13.084	1469.500
0.001	13.085	1469.471
0.001	13.086	1469.443
0.001	13.087	1469.415
0.001	13.088	1469.387
0.001	13.089	1469.358
0.001	13.090	1469.330
0.001	13.091	1469.302
0.001	13.092	1469.274
0.001	13.093	1469.245
0.001	13.094	1469.217
0.001	13.095	1469.189
0.001	13.096	1469.160
0.001	13.097	1469.132
0.001	13.098	1469.104
0.001	13.099	1469.075
0.001	13.100	1469.047
0.001	13.101	1469.018
0.001	13.102	1468.990
0.001	13.103	1468.962
0.001	13.104	1468.933
0.001	13.105	1468.905
0.001	13.106	1468.876
0.001	13.107	1468.848
0.001	13.108	1468.819
0.001	13.109	1468.791
0.001	13.110	1468.762
0.001	13.111	1468.734
0.001	13.112	1468.705
0.001	13.113	1468.677
0.001	13.114	1468.648
0.001	13.115	1468.620
0.001	13.116	1468.591
0.001	13.117	1468.563
0.001	13.118	1468.534
0.001	13.119	1468.506
0.001	13.120	1468.477
0.001	13.121	1468.449
0.001	13.122	1468.420
0.001	13.123	1468.391
0.001	13.124	1468.363
0.001	13.125	1468.334
0.001	13.126	1468.305
0.001	13.127	1468.277
0.001	13.128	1468.248
0.001	13.129	1468.220
0.001	13.130	1468.191
0.001	13.131	1468.162
0.001	13.132	1468.133
0.001	13.133	1468.105
0.001	13.134	1468.076
0.001	13.135	1468.047
0.001	13.136	1468.019
0.001	13.137	1467.990
0.001	13.138	1467.961
0.001	13.139	1467.932
0.001	13.140	1467.904
0.001	13.141	1467.875
0.001	13.142	1467.846
0.001	13.143	1467.817
0.001	13.144	1467.788
0.001	13.145	1467.760
0.001	13.146	1467.731
0.001	13.147	1467.702
0.001	13.148	1467.673
0.001	13.149	1467.644
0.001	13.150	1467.615
0.001	13.151	1467.586
0.001	13.152	1467.558
0.001	13.153	1467.529
0.001	13.154	1467.500
0.001	13.155	1467.471
0.001	13.156	1467.442
0.001	13.157	1467.413
0.001	13.158	1467.384
0.001	13.159	1467.355
0.001	13.160	1467.326
0.001	13.161	1467.297
0.001	13.162	1467.268
0.001	13.163	1467.239
0.001	13.164	1467.210
0.001	13.165	1467.181
0.001	13.166	1467.152
0.001	13.167	1467.123
0.001	13.168	1467.094
0.001	13.169	1467.065
0.001	13.170	1467.036
0.001	13.171	1467.007
0.001	13.172	1466.978
0.001	13.173	1466.949
0.001	13.174	1466.919
0.001	13.175	1466.890
0.001	13.176	1466.861
0.001	13.177	1466.832
0.001	13.178	1466.803
0.001	13.179	1466.774
0.001	13.180	1466.745
0.001	13.181	1466.715
0.001	13.182	1466.686
0.001	13.183	1466.657
0.001	13.184	1466.628
0.001	13.185	1466.599
0.001	13.186	1466.569
0.001	13.187	1466.540
0.001	13.188	1466.511
0.001	13.189	1466.482
0.001	13.190	1466.452
0.001	13.191	1466.423
0.001	13.192	1466.394
0.001	13.193	1466.365
0.001	13.194	1466.335
0.001	13.195	1466.306
0.001	13.196	1466.277
0.001	13.197	1466.247
0.001	13.198	1466.218
0.001	13.199	1466.189
0.001	13.200	1466.159
0.001	13.201	1466.130
0.001	13.202	1466.101
0.001	13.203	1466.071
0.001	13.204	1466.042
0.001	13.205	1466.012
0.001	13.206	1465.983
0.001	13.207	1465.954
0.001	13.208	1465.924
0.001	13.209	1465.895
0.001	13.210	1465.865
0.001	13.211	1465.836
0.001	13.212	1465.806
0.001	13.213	1465.777
0.001	13.214	1465.747
0.001	13.215	1465.718
0.001	13.216	1465.688
0.001	13.217	1465.659
0.001	13.218	1465.629
0.001	13.219	1465.600
0.001	13.220	1465.570
0.001	13.221	1465.540
0.001	13.222	1465.511
0.001	13.223	1465.481
0.001	13.224	1465.452
0.001	13.225	1465.422
0.001	13.226	1465.393
0.001	13.227	1465.363
0.001	13.228	1465.333
0.001	13.229	1465.304
0.001	13.230	1465.274
0.001	13.231	1465.244
0.001	13.232	1465.215
0.001	13.233	1465.185
0.001	13.234	1465.155
0.001	13.235	1465.126
0.001	13.236	1465.096
0.001	13.237	1465.066
0.001	13.238	1465.036
0.001	13.239	1465.007
0.001	13.240	1464.977
0.001	13.241	1464.947
0.001	13.242	1464.917
0.001	13.243	1464.888
0.001	13.244	1464.858
0.001	13.245	1464.828
0.001	13.246	1464.798
0.001	13.247	1464.768
0.001	13.248	1464.739
0.001	13.249	1464.709
0.001	13.250	1464.679
0.001	13.251	1464.649
0.001	13.252	1464.619
0.001	13.253	1464.589
0.001	13.254	1464.559
0.001	13.255	1464.529
0.001	13.256	1464.500
0.001	13.257	1464.470
0.001	13.258	1464.440
0.001	13.259	1464.410
0.001	13.260	1464.380
0.001	13.261	1464.350
0.001	13.262	1464.320
0.001	13.263	1464.290
0.001	13.264	1464.260
0.001	13.265	1464.230
0.001	13.266	1464.200
0.001	13.267	1464.170
0.001	13.268	1464.140
0.001	13.269	1464.110
0.001	13.270	1464.080
0.001	13.271	1464.050
0.001	13.272	1464.020
0.001	13.273	1463.990
0.001	13.274	1463.959
0.001	13.275	1463.929
0.001	13.276	1463.899
0.001	13.277	1463.869
0.001	13.278	1463.839
0.001	13.279	1463.809
0.001	13.280	1463.779
0.001	13.281	1463.749
0.001	13.282	1463.718
0.001	13.283	1463.688
0.001	13.284	1463.658
0.001	13.285	1463.628
0.001	13.286	1463.598
0.001	13.287	1463.567
0.001	13.288	1463.537
0.001	13.289	1463.507
0.001	13.290	1463.477
0.001	13.291	1463.447
0.001	13.292	1463.416
0.001	13.293	1463.386
0.001	13.294	1463.356
0.001	13.295	1463.325
0.001	13.296	1463.295
0.001	13.297	1463.265
0.001	13.298	1463.235
0.001	13.299	1463.204
0.001	13.300	1463.174
0.001	13.301	1463.143
0.001	13.302	1463.113
0.001	13.303	1463.083
0.001	13.304	1463.052
0.001	13.305	1463.022
0.001	13.306	1462.992
0.001	13.307	1462.961
0.001	13.308	1462.931
0.001	13.309	1462.900
0.001	13.310	1462.870
0.001	13.311	1462.839
0.001	13.312	1462.809
0.001	13.313	1462.779
0.001	13.314	1462.748
0.001	13.315	1462.718
0.001	13.316	1462.687
0.001	13.317	1462.657
0.001	13.318	1462.626
0.001	13.319	1462.596
0.001	13.320	1462.565
0.001	13.321	1462.534
0.001	13.322	1462.504
0.001	13.323	1462.473
0.001	13.324	1462.443
0.001	13.325	1462.412
0.001	13.326	1462.382
0.001	13.327	1462.351
0.001	13.328	1462.320
0.001	13.329	1462.290
0.001	13.330	1462.259
0.001	13.331	1462.228
0.001	13.332	1462.198
0.001	13.333	1462.167
0.001	13.334	1462.136
0.001	13.335	1462.106
0.001	13.336	1462.075
0.001	13.337	1462.044
0.001	13.338	1462.014
0.001	13.339	1461.983
0.001	13.340	1461.952
0.001	13.341	1461.921
0.001	13.342	1461.891
0.001	13.343	1461.860
0.001	13.344	1461.829
0.001	13.345	1461.798
0.001	13.346	1461.768
0.001	13.347	1461.737
0.001	13.348	1461.706
0.001	13.349	1461.675
0.001	13.350	1461.644
0.001	13.351	1461.613
0.001	13.352	1461.583
0.001	13.353	1461.552
0.001	13.354	1461.521
0.001	13.355	1461.490
0.001	13.356	1461.459
0.001	13.357	1461.428
0.001	13.358	1461.397
0.001	13.359	1461.366
0.001	13.360	1461.335
0.001	13.361	1461.305
0.001	13.362	1461.274
0.001	13.363	1461.243
0.001	13.364	1461.212
0.001	13.365	1461.181
0.001	13.366	1461.150
0.001	13.367	1461.119
0.001	13.368	1461.088
0.001	13.369	1461.057
0.001	13.370	1461.026
0.001	13.371	1460.995
0.001	13.372	1460.964
0.001	13.373	1460.933
0.001	13.374	1460.901
0.001	13.375	1460.870
0.001	13.376	1460.839
0.001	13.377	1460.808
0.001	13.378	1460.777
0.001	13.379	1460.746
0.001	13.380	1460.715
0.001	13.381	1460.684
0.001	13.382	1460.653
0.001	13.383	1460.621
0.001	13.384	1460.590
0.001	13.385	1460.559
0.001	13.386	1460.528
0.001	13.387	1460.497
0.001	13.388	1460.466
0.001	13.389	1460.434
0.001	13.390	1460.403
0.001	13.391	1460.372
0.001	13.392	1460.341
0.001	13.393	1460.309
0.001	13.394	1460.278
0.001	13.395	1460.247
0.001	13.396	1460.216
0.001	13.397	1460.184
0.001	13.398	1460.153
0.001	13.399	1460.122
0.001	13.400	1460.090
0.001	13.401	1460.059
0.001	13.402	1460.028
0.001	13.403	1459.996
0.001	13.404	1459.965
0.001	13.405	1459.934
0.001	13.406	1459.902
0.001	13.407	1459.871
0.001	13.408	1459.839
0.001	13.409	1459.808
0.001	13.410	1459.777
0.001	13.411	1459.745
0.001	13.412	1459.714
0.001	13.413	1459.682
0.001	13.414	1459.651
0.001	13.415	1459.619
0.001	13.416	1459.588
0.001	13.417	1459.556
0.001	13.418	1459.525
0.001	13.419	1459.493
0.001	13.420	1459.462
0.001	13.421	1459.430
0.001	13.422	1459.399
0.001	13.423	1459.367
0.001	13.424	1459.336
0.001	13.425	1459.304
0.001	13.426	1459.273
0.001	13.427	1459.241
0.001	13.428	1459.209
0.001	13.429	1459.178
0.001	13.430	1459.146
0.001	13.431	1459.115
0.001	13.432	1459.083
0.001	13.433	1459.051
0.001	13.434	1459.020
0.001	13.435	1458.988
0.001	13.436	1458.956
0.001	13.437	1458.925
0.001	13.438	1458.893
0.001	13.439	1458.861
0.001	13.440	1458.830
0.001	13.441	1458.798
0.001	13.442	1458.766
0.001	13.443	1458.734
0.001	13.444	1458.703
0.001	13.445	1458.671
0.001	13.446	1458.639
0.001	13.447	1458.607
0.001	13.448	1458.575
0.001	13.449	1458.544
0.001	13.450	1458.512
0.001	13.451	1458.480
0.001	13.452	1458.448
0.001	13.453	1458.416
0.001	13.454	1458.385
0.001	13.455	1458.353
0.001	13.456	1458.321
0.001	13.457	1458.289
0.001	13.458	1458.257
0.001	13.459	1458.225
0.001	13.460	1458.193
0.001	13.461	1458.161
0.001	13.462	1458.129
0.001	13.463	1458.097
0.001	13.464	1458.065
0.001	13.465	1458.034
0.001	13.466	1458.002
0.001	13.467	1457.970
0.001	13.468	1457.938
0.001	13.469	1457.906
0.001	13.470	1457.874
0.001	13.471	1457.842
0.001	13.472	1457.810
0.001	13.473	1457.778
0.001	13.474	1457.745
0.001	13.475	1457.713
0.001	13.476	1457.681
0.001	13.477	1457.649
0.001	13.478	1457.617
0.001	13.479	1457.585
0.001	13.480	1457.553
0.001	13.481	1457.521
0.001	13.482	1457.489
0.001	13.483	1457.457
0.001	13.484	1457.424
0.001	13.485	1457.392
0.001	13.486	1457.360
0.001	13.487	1457.328
0.001	13.488	1457.296
0.001	13.489	1457.264
0.001	13.490	1457.231
0.001	13.491	1457.199
0.001	13.492	1457.167
0.001	13.493	1457.135
0.001	13.494	1457.103
0.001	13.495	1457.070
0.001	13.496	1457.038
0.001	13.497	1457.006
0.001	13.498	1456.973
0.001	13.499	1456.941
0.001	13.500	1456.909
0.001	13.501	1456.877
0.001	13.502	1456.844
0.001	13.503	1456.812
0.001	13.504	1456.780
0.001	13.505	1456.747
0.001	13.506	1456.715
0.001	13.507	1456.682
0.001	13.508	1456.650
0.001	13.509	1456.618
0.001	13.510	1456.585
0.001	13.511	1456.553
0.001	13.512	1456.520
0.001	13.513	1456.488
0.001	13.514	1456.456
0.001	13.515	1456.423
0.001	13.516	1456.391
0.001	13.517	1456.358
0.001	13.518	1456.326
0.001	13.519	1456.293
0.001	13.520	1456.261
0.001	13.521	1456.228
0.001	13.522	1456.196
0.001	13.523	1456.163
0.001	13.524	1456.131
0.001	13.525	1456.098
0.001	13.526	1456.066
0.001	13.527	1456.033
0.001	13.528	1456.000
0.001	13.529	1455.968
0.001	13.530	1455.935
0.001	13.531	1455.903
0.001	13.532	1455.870
0.001	13.533	1455.837
0.001	13.534	1455.805
0.001	13.535	1455.772
0.001	13.536	1455.740
0.001	13.537	1455.707
0.001	13.538	1455.674
0.001	13.539	1455.642
0.001	13.540	1455.609
0.001	13.541	1455.576
0.001	13.542	1455.543
0.001	13.543	1455.511
0.001	13.544	1455.478
0.001	13.545	1455.445
0.001	13.546	1455.412
0.001	13.547	1455.380
0.001	13.548	1455.347
0.001	13.549	1455.314
0.001	13.550	1455.281
0.001	13.551	1455.249
0.001	13.552	1455.216
0.001	13.553	1455.183
0.001	13.554	1455.150
0.001	13.555	1455.117
0.001	13.556	1455.084
0.001	13.557	1455.052
0.001	13.558	1455.019
0.001	13.559	1454.986
0.001	13.560	1454.953
0.001	13.561	1454.920
0.001	13.562	1454.887
0.001	13.563	1454.854
0.001	13.564	1454.821
0.001	13.565	1454.788
0.001	13.566	1454.755
0.001	13.567	1454.722
0.001	13.568	1454.689
0.001	13.569	1454.656
0.001	13.570	1454.623
0.001	13.571	1454.591
0.001	13.572	1454.557
0.001	13.573	1454.524
0.001	13.574	1454.491
0.001	13.575	1454.458
0.001	13.576	1454.425
0.001	13.577	1454.392
0.001	13.578	1454.359
0.001	13.579	1454.326
0.001	13.580	1454.293
0.001	13.581	1454.260
0.001	13.582	1454.227
0.001	13.583	1454.194
0.001	13.584	1454.161
0.001	13.585	1454.128
0.001	13.586	1454.094
0.001	13.587	1454.061
0.001	13.588	1454.028
0.001	13.589	1453.995
0.001	13.590	1453.962
0.001	13.591	1453.929
0.001	13.592	1453.895
0.001	13.593	1453.862
0.001	13.594	1453.829
0.001	13.595	1453.796
0.001	13.596	1453.762
0.001	13.597	1453.729
0.001	13.598	1453.696
0.001	13.599	1453.663
0.001	13.600	1453.629
0.001	13.601	1453.596
0.001	13.602	1453.563
0.001	13.603	1453.529
0.001	13.604	1453.496
0.001	13.605	1453.463
0.001	13.606	1453.429
0.001	13.607	1453.396
0.001	13.608	1453.363
0.001	13.609	1453.329
0.001	13.610	1453.296
0.001	13.611	1453.263
0.001	13.612	1453.229
0.001	13.613	1453.196
0.001	13.614	1453.162
0.001	13.615	1453.129
0.001	13.616	1453.096
0.001	13.617	1453.062
0.001	13.618	1453.029
0.001	13.619	1452.995
0.001	13.620	1452.962
0.001	13.621	1452.928
0.001	13.622	1452.895
0.001	13.623	1452.861
0.001	13.624	1452.828
0.001	13.625	1452.794
0.001	13.626	1452.761
0.001	13.627	1452.727
0.001	13.628	1452.694
0.001	13.629	1452.660
0.001	13.630	1452.626
0.001	13.631	1452.593
0.001	13.632	1452.559
0.001	13.633	1452.526
0.001	13.634	1452.492
0.001	13.635	1452.458
0.001	13.636	1452.425
0.001	13.637	1452.391
0.001	13.638	1452.357
0.001	13.639	1452.324
0.001	13.640	1452.290
0.001	13.641	1452.256
0.001	13.642	1452.223
0.001	13.643	1452.189
0.001	13.644	1452.155
0.001	13.645	1452.122
0.001	13.646	1452.088
0.001	13.647	1452.054
0.001	13.648	1452.020
0.001	13.649	1451.987
0.001	13.650	1451.953
0.001	13.651	1451.919
0.001	13.652	1451.885
0.001	13.653	1451.851
0.001	13.654	1451.818
0.001	13.655	1451.784
0.001	13.656	1451.750
0.001	13.657	1451.716
0.001	13.658	1451.682
0.001	13.659	1451.648
0.001	13.660	1451.615
0.001	13.661	1451.581
0.001	13.662	1451.547
0.001	13.663	1451.513
0.001	13.664	1451.479
0.001	13.665	1451.445
0.001	13.666	1451.411
0.001	13.667	1451.377
0.001	13.668	1451.343
0.001	13.669	1451.309
0.001	13.670	1451.275
0.001	13.671	1451.241
0.001	13.672	1451.207
0.001	13.673	1451.173
0.001	13.674	1451.139
0.001	13.675	1451.105
0.001	13.676	1451.071
0.001	13.677	1451.037
0.001	13.678	1451.003
0.001	13.679	1450.969
0.001	13.680	1450.935
0.001	13.681	1450.901
0.001	13.682	1450.867
0.001	13.683	1450.833
0.001	13.684	1450.799
0.001	13.685	1450.765
0.001	13.686	1450.731
0.001	13.687	1450.696
0.001	13.688	1450.662
0.001	13.689	1450.628
0.001	13.690	1450.594
0.001	13.691	1450.560
0.001	13.692	1450.526
0.001	13.693	1450.491
0.001	13.694	1450.457
0.001	13.695	1450.423
0.001	13.696	1450.389
0.001	13.697	1450.355
0.001	13.698	1450.320
0.001	13.699	1450.286
0.001	13.700	1450.252
0.001	13.701	1450.218
0.001	13.702	1450.183
0.001	13.703	1450.149
0.001	13.704	1450.115
0.001	13.705	1450.080
0.001	13.706	1450.046
0.001	13.707	1450.012
0.001	13.708	1449.977
0.001	13.709	1449.943
0.001	13.710	1449.909
0.001	13.711	1449.874
0.001	13.712	1449.840
0.001	13.713	1449.806
0.001	13.714	1449.771
0.001	13.715	1449.737
0.001	13.716	1449.702
0.001	13.717	1449.668
0.001	13.718	1449.634
0.001	13.719	1449.599
0.001	13.720	1449.565
0.001	13.721	1449.530
0.001	13.722	1449.496
0.001	13.723	1449.461
0.001	13.724	1449.427
0.001	13.725	1449.392
0.001	13.726	1449.358
0.001	13.727	1449.323
0.001	13.728	1449.289
0.001	13.729	1449.254
0.001	13.730	1449.220
0.001	13.731	1449.185
0.001	13.732	1449.150
0.001	13.733	1449.116
0.001	13.734	1449.081
0.001	13.735	1449.047
0.001	13.736	1449.012
0.001	13.737	1448.977
0.001	13.738	1448.943
0.001	13.739	1448.908
0.001	13.740	1448.873
0.001	13.741	1448.839
0.001	13.742	1448.804
0.001	13.743	1448.769
0.001	13.744	1448.735
0.001	13.745	1448.700
0.001	13.746	1448.665
0.001	13.747	1448.631
0.001	13.748	1448.596
0.001	13.749	1448.561
0.001	13.750	1448.526
0.001	13.751	1448.492
0.001	13.752	1448.457
0.001	13.753	1448.422
0.001	13.754	1448.387
0.001	13.755	1448.352
0.001	13.756	1448.318
0.001	13.757	1448.283
0.001	13.758	1448.248
0.001	13.759	1448.213
0.001	13.760	1448.178
0.001	13.761	1448.143
0.001	13.762	1448.109
0.001	13.763	1448.074
0.001	13.764	1448.039
0.001	13.765	1448.004
0.001	13.766	1447.969
0.001	13.767	1447.934
0.001	13.768	1447.899
0.001	13.769	1447.864
0.001	13.770	1447.829
0.001	13.771	1447.794
0.001	13.772	1447.759
0.001	13.773	1447.724
0.001	13.774	1447.689
0.001	13.775	1447.654
0.001	13.776	1447.619
0.001	13.777	1447.584
0.001	13.778	1447.549
0.001	13.779	1447.514
0.001	13.780	1447.479
0.001	13.781	1447.444
0.001	13.782	1447.409
0.001	13.783	1447.374
0.001	13.784	1447.339
0.001	13.785	1447.304
0.001	13.786	1447.269
0.001	13.787	1447.234
0.001	13.788	1447.199
0.001	13.789	1447.163
0.001	13.790	1447.128
0.001	13.791	1447.093
0.001	13.792	1447.058
0.001	13.793	1447.023
0.001	13.794	1446.988
0.001	13.795	1446.952
0.001	13.796	1446.917
0.001	13.797	1446.882
0.001	13.798	1446.847
0.001	13.799	1446.812
0.001	13.800	1446.776
0.001	13.801	1446.741
0.001	13.802	1446.706
0.001	13.803	1446.671
0.001	13.804	1446.635
0.001	13.805	1446.600
0.001	13.806	1446.565
0.001	13.807	1446.529
0.001	13.808	1446.494
0.001	13.809	1446.459
0.001	13.810	1446.423
0.001	13.811	1446.388
0.001	13.812	1446.353
0.001	13.813	1446.317
0.001	13.814	1446.282
0.001	13.815	1446.247
0.001	13.816	1446.211
0.001	13.817	1446.176
0.001	13.818	1446.140
0.001	13.819	1446.105
0.001	13.820	1446.070
0.001	13.821	1446.034
0.001	13.822	1445.999
0.001	13.823	1445.963
0.001	13.824	1445.928
0.001	13.825	1445.892
0.001	13.826	1445.857
0.001	13.827	1445.821
0.001	13.828	1445.786
0.001	13.829	1445.750
0.001	13.830	1445.715
0.001	13.831	1445.679
0.001	13.832	1445.644
0.001	13.833	1445.608
0.001	13.834	1445.572
0.001	13.835	1445.537
0.001	13.836	1445.501
0.001	13.837	1445.466
0.001	13.838	1445.430
0.001	13.839	1445.394
0.001	13.840	1445.359
0.001	13.841	1445.323
0.001	13.842	1445.287
0.001	13.843	1445.252
0.001	13.844	1445.216
0.001	13.845	1445.180
0.001	13.846	1445.145
0.001	13.847	1445.109
0.001	13.848	1445.073
0.001	13.849	1445.038
0.001	13.850	1445.002
0.001	13.851	1444.966
0.001	13.852	1444.930
0.001	13.853	1444.895
0.001	13.854	1444.859
0.001	13.855	1444.823
0.001	13.856	1444.787
0.001	13.857	1444.752
0.001	13.858	1444.716
0.001	13.859	1444.680
0.001	13.860	1444.644
0.001	13.861	1444.608
0.001	13.862	1444.572
0.001	13.863	1444.537
0.001	13.864	1444.501
0.001	13.865	1444.465
0.001	13.866	1444.429
0.001	13.867	1444.393
0.001	13.868	1444.357
0.001	13.869	1444.321
0.001	13.870	1444.285
0.001	13.871	1444.249
0.001	13.872	1444.213
0.001	13.873	1444.177
0.001	13.874	1444.141
0.001	13.875	1444.105
0.001	13.876	1444.069
0.001	13.877	1444.033
0.001	13.878	1443.997
0.001	13.879	1443.961
0.001	13.880	1443.925
0.001	13.881	1443.889
0.001	13.882	1443.853
0.001	13.883	1443.817
0.001	13.884	1443.781
0.001	13.885	1443.745
0.001	13.886	1443.709
0.001	13.887	1443.673
0.001	13.888	1443.637
0.001	13.889	1443.601
0.001	13.890	1443.565
0.001	13.891	1443.529
0.001	13.892	1443.492
0.001	13.893	1443.456
0.001	13.894	1443.420
0.001	13.895	1443.384
0.001	13.896	1443.348
0.001	13.897	1443.312
0.001	13.898	1443.275
0.001	13.899	1443.239
0.001	13.900	1443.203
0.001	13.901	1443.167
0.001	13.902	1443.130
0.001	13.903	1443.094
0.001	13.904	1443.058
0.001	13.905	1443.022
0.001	13.906	1442.985
0.001	13.907	1442.949
0.001	13.908	1442.913
0.001	13.909	1442.876
0.001	13.910	1442.840
0.001	13.911	1442.804
0.001	13.912	1442.767
0.001	13.913	1442.731
0.001	13.914	1442.695
0.001	13.915	1442.658
0.001	13.916	1442.622
0.001	13.917	1442.586
0.001	13.918	1442.549
0.001	13.919	1442.513
0.001	13.920	1442.476
0.001	13.921	1442.440
0.001	13.922	1442.404
0.001	13.923	1442.367
0.001	13.924	1442.331
0.001	13.925	1442.294
0.001	13.926	1442.258
0.001	13.927	1442.221
0.001	13.928	1442.185
0.001	13.929	1442.148
0.001	13.930	1442.112
0.001	13.931	1442.075
0.001	13.932	1442.039
0.001	13.933	1442.002
0.001	13.934	1441.966
0.001	13.935	1441.929
0.001	13.936	1441.892
0.001	13.937	1441.856
0.001	13.938	1441.819
0.001	13.939	1441.783
0.001	13.940	1441.746
0.001	13.941	1441.709
0.001	13.942	1441.673
0.001	13.943	1441.636
0.001	13.944	1441.600
0.001	13.945	1441.563
0.001	13.946	1441.526
0.001	13.947	1441.489
0.001	13.948	1441.453
0.001	13.949	1441.416
0.001	13.950	1441.379
0.001	13.951	1441.343
0.001	13.952	1441.306
0.001	13.953	1441.269
0.001	13.954	1441.232
0.001	13.955	1441.196
0.001	13.956	1441.159
0.001	13.957	1441.122
0.001	13.958	1441.085
0.001	13.959	1441.049
0.001	13.960	1441.012
0.001	13.961	1440.975
0.001	13.962	1440.938
0.001	13.963	1440.901
0.001	13.964	1440.864
0.001	13.965	1440.828
0.001	13.966	1440.791
0.001	13.967	1440.754
0.001	13.968	1440.717
0.001	13.969	1440.680
0.001	13.970	1440.643
0.001	13.971	1440.606
0.001	13.972	1440.569
0.001	13.973	1440.532
0.001	13.974	1440.495
0.001	13.975	1440.458
0.001	13.976	1440.421
0.001	13.977	1440.385
0.001	13.978	1440.348
0.001	13.979	1440.311
0.001	13.980	1440.274
0.001	13.981	1440.237
0.001	13.982	1440.200
0.001	13.983	1440.162
0.001	13.984	1440.125
0.001	13.985	1440.088
0.001	13.986	1440.051
0.001	13.987	1440.014
0.001	13.988	1439.977
0.001	13.989	1439.940
0.001	13.990	1439.903
0.001	13.991	1439.866
0.001	13.992	1439.829
0.001	13.993	1439.792
0.001	13.994	1439.754
0.001	13.995	1439.717
0.001	13.996	1439.680
0.001	13.997	1439.643
0.001	13.998	1439.606
0.001	13.999	1439.569
0.001	14.000	1439.531
0.001	14.001	1439.494
0.001	14.002	1439.457
0.001	14.003	1439.420
0.001	14.004	1439.383
0.001	14.005	1439.345
0.001	14.006	1439.308
0.001	14.007	1439.271
0.001	14.008	1439.233
0.001	14.009	1439.196
0.001	14.010	1439.159
0.001	14.011	1439.122
0.001	14.012	1439.084
0.001	14.013	1439.047
0.001	14.014	1439.010
0.001	14.015	1438.972
0.001	14.016	1438.935
0.001	14.017	1438.898
0.001	14.018	1438.860
0.001	14.019	1438.823
0.001	14.020	1438.785
0.001	14.021	1438.748
0.001	14.022	1438.711
0.001	14.023	1438.673
0.001	14.024	1438.636
0.001	14.025	1438.598
0.001	14.026	1438.561
0.001	14.027	1438.523
0.001	14.028	1438.486
0.001	14.029	1438.448
0.001	14.030	1438.411
0.001	14.031	1438.373
0.001	14.032	1438.336
0.001	14.033	1438.298
0.001	14.034	1438.261
0.001	14.035	1438.223
0.001	14.036	1438.186
0.001	14.037	1438.148
0.001	14.038	1438.111
0.001	14.039	1438.073
0.001	14.040	1438.035
0.001	14.041	1437.998
0.001	14.042	1437.960
0.001	14.043	1437.923
0.001	14.044	1437.885
0.001	14.045	1437.847
0.001	14.046	1437.810
0.001	14.047	1437.772
0.001	14.048	1437.734
0.001	14.049	1437.697
0.001	14.050	1437.659
0.001	14.051	1437.621
0.001	14.052	1437.583
0.001	14.053	1437.546
0.001	14.054	1437.508
0.001	14.055	1437.470
0.001	14.056	1437.433
0.001	14.057	1437.395
0.001	14.058	1437.357
0.001	14.059	1437.319
0.001	14.060	1437.281
0.001	14.061	1437.244
0.001	14.062	1437.206
0.001	14.063	1437.168
0.001	14.064	1437.130
0.001	14.065	1437.092
0.001	14.066	1437.055
0.001	14.067	1437.017
0.001	14.068	1436.979
0.001	14.069	1436.941
0.001	14.070	1436.903
0.001	14.071	1436.865
0.001	14.072	1436.827
0.001	14.073	1436.789
0.001	14.074	1436.751
0.001	14.075	1436.713
0.001	14.076	1436.676
0.001	14.077	1436.638
0.001	14.078	1436.600
0.001	14.079	1436.562
0.001	14.080	1436.524
0.001	14.081	1436.486
0.001	14.082	1436.448
0.001	14.083	1436.410
0.001	14.084	1436.372
0.001	14.085	1436.334
0.001	14.086	1436.296
0.001	14.087	1436.257
0.001	14.088	1436.219
0.001	14.089	1436.181
0.001	14.090	1436.143
0.001	14.091	1436.105
0.001	14.092	1436.067
0.001	14.093	1436.029
0.001	14.094	1435.991
0.001	14.095	1435.953
0.001	14.096	1435.915
0.001	14.097	1435.876
0.001	14.098	1435.838
0.001	14.099	1435.800
